•Èid;participant.code;participant.time_started_utc;player.treatment;player.sReward;player.iTrialDec;player.iDec;player.iDec2;player.EmotionalStatus;player.sTag1;player.sTag2;player.sTag3;tag.effort;player.iLikes;player.iDislikes;player.dRTDec1;player.dRTFeed;player.dRTPost;player.dRTTags;player.dRTFeedback;player.dRTEmotionalStatus;Totaltrial;LATENCY;subsession.round_number;session.code
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;586;1446;;;;;2,032;;18;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;513;4307;;;;;4,82;;19;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;514;6631;;;;;7,145;;20;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;448;8160;;;;;8,608;;21;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;1;;;;;;;;;473;8066;;;;;8,539;;22;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;Post;;154;50;;;;;21;19;754;;27522;2301;1819;2602;34,998;;23;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;Post;;128;42;;;;;16;24;3442;;27757;1993;1439;1790;36,421;;24;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;1523;1713;;;;;3,236;;25;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;890;4241;;;;;5,131;;26;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;427;5561;;;;;5,988;;27;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;632;1256;;;;;1,888;;28;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;1;;;;;;;;;838;7030;;;;;7,868;;29;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;948;6643;;;;;7,591;;30;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;579;1170;;;;;1,749;;31;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;673;976;;;;;1,649;;32;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;768;978;;;;;1,746;;33;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;1;;;;;;;;;438;2789;;;;;3,227;;34;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;Post;;104;50;;;;;19;21;615;;46609;1857;991;1135;51,207;;35;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;Post;;117;50;;;;;23;17;1418;;28931;2287;909;1177;34,722;;36;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;Post;;117;50;;;;;23;17;1324;;18740;1613;1074;1436;24,187;;37;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;1;;;;;;;;;664;5080;;;;;5,744;;38;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;1;;;;;;;;;583;6867;;;;;7,45;;39;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;LR;See;2;;;;;;;;;628;4367;;;;;4,995;;40;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;3867;38639;;;;;42,506;;1;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;5089;12506;;;;;17,595;;2;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;2821;11028;;;;;13,849;;3;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;Post;;11;31;obama;USA;MedalofHonor;;29;11;2003;;10715;29768;6552;30865;79,903;;4;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;10238;8965;;;;;19,203;;5;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;Post;;12;25;Jesus;Funny;Meme;;32;8;1864;;12481;21912;2612;6318;45,187;;6;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;2906;7169;;;;;10,075;;7;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;7171;18360;;;;;25,531;;8;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;1312;6577;;;;;7,889;;9;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;889;7208;;;;;8,097;;10;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;2579;12082;;;;;14,661;;11;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;Post;;60;70;cats;frenchcats;france;;31;9;1642;;34758;19185;4456;9316;69,357;;12;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;4359;12406;;;;;16,765;;13;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;1603;13325;;;;;14,928;;14;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;925;69141;;;;;70,066;;15;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;1214;5431;;;;;6,645;;16;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;1055;5084;;;;;6,139;;17;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;893;11037;;;;;11,93;;18;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;1;;;;;;;;;1036;5280;;;;;6,316;;19;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;HR;See;2;;;;;;;;;941;7169;;;;;8,11;;20;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;848;2500;;;;;3,348;;21;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;884;2826;;;;;3,71;;22;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;1;;;;;;;;;719;5664;;;;;6,383;;23;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;1;;;;;;;;;749;9319;;;;;10,068;;24;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;1;;;;;;;;;855;95002;;;;;95,857;;25;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;768;4693;;;;;5,461;;26;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;803;1750;;;;;2,553;;27;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;Post;;108;40;spiderman;;;;22;18;1638;;3498;5560;1983;7010;19,689;;28;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;Post;;119;50;;;;;23;17;3200;;13325;937;1342;1245;20,049;;29;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;1595;1701;;;;;3,296;;30;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;553;970;;;;;1,523;;31;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;435;804;;;;;1,239;;32;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;477;868;;;;;1,345;;33;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;648;663;;;;;1,311;;34;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;513;741;;;;;1,254;;35;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;1188;1332;;;;;2,52;;36;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;481;1404;;;;;1,885;;37;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;639;1641;;;;;2,28;;38;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;608;734;;;;;1,342;;39;8kaqlr1z
288;1qqih5b4;2021-06-10 18:08:30.817792;Emotional;LR;See;2;;;;;;;;;515;936;;;;;1,451;;40;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;14390;19055;;;;;33,445;;1;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;2758;10176;;;;;12,934;;2;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;2627;11409;;;;;14,036;;3;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;Post;;28;50;;;;;33;7;3743;;46928;6765;3444;18367;79,247;;4;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;4709;11997;;;;;16,706;;5;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;2043;8878;;;;;10,921;;6;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;4097;25665;;;;;29,762;;7;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;1263;17923;;;;;19,186;;8;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;969;8145;;;;;9,114;;9;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;1379;5260;;;;;6,639;;10;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;1252;9482;;;;;10,734;;11;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;1205;10919;;;;;12,124;;12;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;1105;18325;;;;;19,43;;13;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;Post;;20;50;;;;;29;11;2389;;81369;3551;1946;3351;92,606;;14;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;2381;20951;;;;;23,332;;15;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;1042;26506;;;;;27,548;;16;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;1197;9181;;;;;10,378;;17;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;1;;;;;;;;;1116;15636;;;;;16,752;;18;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;1937;3347;;;;;5,284;;19;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;HR;See;2;;;;;;;;;975;23271;;;;;24,246;;20;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;1479;12444;;;;;13,923;;21;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;955;3287;;;;;4,242;;22;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;780;13578;;;;;14,358;;23;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;1183;1350;;;;;2,533;;24;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;1229;9429;;;;;10,658;;25;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;988;13576;;;;;14,564;;26;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;6514;13396;;;;;19,91;;27;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;3198;18294;;;;;21,492;;28;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;Post;;147;50;;;;;19;21;3248;;21424;3675;1948;2222;32,517;;29;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;4949;3599;;;;;8,548;;30;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;3046;9227;;;;;12,273;;31;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;1170;13160;;;;;14,33;;32;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;972;9029;;;;;10,001;;33;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;1231;16949;;;;;18,18;;34;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;1219;7248;;;;;8,467;;35;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;2858;19791;;;;;22,649;;36;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;1274;15954;;;;;17,228;;37;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;921;4724;;;;;5,645;;38;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;1;;;;;;;;;1017;4880;;;;;5,897;;39;8kaqlr1z
304;ucn27ux2;2021-06-11 08:45:07.312173;Control;LR;See;2;;;;;;;;;1043;4248;;;;;5,291;;40;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;3296;7756;;;;;11,052;;1;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;4738;9101;;;;;13,839;;2;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;1695;7254;;;;;8,949;;3;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;1197;2767;;;;;3,964;;4;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;1088;2105;;;;;3,193;;5;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;733;5667;;;;;6,4;;6;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;1245;4124;;;;;5,369;;7;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;762;4504;;;;;5,266;;8;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;716;2957;;;;;3,673;;9;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;1075;5534;;;;;6,609;;10;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;1715;6753;;;;;8,468;;11;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;843;4181;;;;;5,024;;12;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;823;5608;;;;;6,431;;13;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;610;6318;;;;;6,928;;14;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;516;4177;;;;;4,693;;15;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;542;3369;;;;;3,911;;16;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;572;9990;;;;;10,562;;17;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;Post;;44;53;;;;;33;7;1073;;33109;7404;2104;10378;54,068;;18;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;1;;;;;;;;;5210;6340;;;;;11,55;;19;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;HR;See;2;;;;;;;;;3854;4998;;;;;8,852;;20;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1217;2532;;;;;3,749;;21;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1215;6077;;;;;7,292;;22;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1515;2945;;;;;4,46;;23;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1259;2549;;;;;3,808;;24;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;780;2527;;;;;3,307;;25;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;2159;2810;;;;;4,969;;26;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;1749;3332;;;;;5,081;;27;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;513;9108;;;;;9,621;;28;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;1512;7015;;;;;8,527;;29;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;1706;6285;;;;;7,991;;30;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;Post;;148;58;;;;;22;18;870;;28251;1803;1241;3888;36,053;;31;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;2336;2320;;;;;4,656;;32;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1534;4086;;;;;5,62;;33;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;1294;1594;;;;;2,888;;34;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;605;3383;;;;;3,988;;35;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;652;5898;;;;;6,55;;36;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;1709;2975;;;;;4,684;;37;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;550;3522;;;;;4,072;;38;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;2;;;;;;;;;514;2355;;;;;2,869;;39;8kaqlr1z
307;j6z05afr;2021-06-11 08:50:13.376913;Control;LR;See;1;;;;;;;;;674;6891;;;;;7,565;;40;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;5383;22894;;;;;28,277;;1;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;22;75;;;;;31;9;2723;;46011;5121;5967;14695;74,517;;2;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;48;75;;;;;30;10;4754;;44715;11384;2082;6032;68,967;;3;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;2746;8991;;;;;11,737;;4;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;1434;5190;;;;;6,624;;5;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;1339;4896;;;;;6,235;;6;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;1214;8002;;;;;9,216;;7;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;18;75;;;;;31;9;1361;;29675;1818;1459;5614;39,927;;8;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;50;75;;;;;30;10;2793;;38792;1348;3066;4011;50,01;;9;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;2515;12687;;;;;15,202;;10;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;1482;13506;;;;;14,988;;11;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;58;75;;;;;28;12;1396;;48379;2374;1421;5228;58,798;;12;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;49;77;;;;;32;8;3534;;6665;2128;1450;6024;19,801;;13;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;3199;8285;;;;;11,484;;14;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;2;;;;;;;;;1071;5349;;;;;6,42;;15;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;896;4468;;;;;5,364;;16;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;1324;6630;;;;;7,954;;17;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;Post;;38;77;;;;;29;11;838;;22845;1064;1246;6369;32,362;;18;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;2187;4519;;;;;6,706;;19;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;HR;See;1;;;;;;;;;1470;4385;;;;;5,855;;20;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;1392;3831;;;;;5,223;;21;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;712;5895;;;;;6,607;;22;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;750;6325;;;;;7,075;;23;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;746;5735;;;;;6,481;;24;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;Post;;104;72;;;;;19;21;1084;;46012;2499;1703;5277;56,575;;25;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;1347;5621;;;;;6,968;;26;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;Post;;116;70;;;;;23;17;704;;43436;1173;1996;4683;51,992;;27;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;1646;3581;;;;;5,227;;28;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;1102;7015;;;;;8,117;;29;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;958;2633;;;;;3,591;;30;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;862;11946;;;;;12,808;;31;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;Post;;101;69;;;;;21;19;1179;;37175;1595;1533;5508;46,99;;32;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;1521;6118;;;;;7,639;;33;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;1163;4348;;;;;5,511;;34;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;1331;4363;;;;;5,694;;35;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;785;3977;;;;;4,762;;36;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;557;5771;;;;;6,328;;37;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;Post;;141;70;;;;;23;17;777;;36844;1694;1381;8721;49,417;;38;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;1;;;;;;;;;2765;5987;;;;;8,752;;39;8kaqlr1z
309;oe08xlxu;2021-06-11 08:58:31.690620;Emotional;LR;See;2;;;;;;;;;904;3555;;;;;4,459;;40;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;Post;;10;50;gta;spicy;;;28;12;9220;;69902;33764;15419;8439;136,744;;1;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;2859;7374;;;;;10,233;;2;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;2329;12388;;;;;14,717;;3;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;1669;12512;;;;;14,181;;4;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;991;11042;;;;;12,033;;5;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;1239;2503;;;;;3,742;;6;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;1;;;;;;;;;806;9933;;;;;10,739;;7;8kaqlr1z
310;z6jmopjd;2021-06-11 09:48:57.996839;Emotional;HR;See;2;;;;;;;;;1606;10335;;;;;11,941;;8;8kaqlr1z
